Date,Schedule,Intersection,Area
05/10/2022,ΕΚΤΑΚΤΗ,"Κριεζή & Παπανικολή","Ν. ΠΕΡΑΜΟΣ"
05/10/2022,ΕΚΤΑΚΤΗ,"Αισχίνου & Μαρίας Κάλλας",ΑΣΠΡΟΠΥΡΓΟΣ
05/10/2022,ΕΚΤΑΚΤΗ,"Μπέλες & Υμηττού",ΒΟΥΛΑ
05/10/2022,ΕΚΤΑΚΤΗ,"Αριστοτέλους & Αλ. Πάντου",ΚΑΛΛΙΘΕΑ
05/10/2022,ΕΚΤΑΚΤΗ,"Συμμάχων & Καυκάσου",ΝΙΚΑΙΑ
05/10/2022,ΕΚΤΑΚΤΗ,"Θ. Κολοκοτρώνη & Μιλήτου","ΝΕΑ ΙΩΝΙΑ"
05/10/2022,ΕΚΤΑΚΤΗ,"Ιασού και Τρωάδος","Ν. ΦΙΛΑΔΕΛΦΕΙΑ"
06/10/2022,ΕΚΤΑΚΤΗ,"Κολοκοτρώνη και Αλωνίστρας, ΝΕΑΠΟΛΗ",ΑΧΑΡΝΕΣ
06/10/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος Δημοκρατίας και Κνωσού",ΗΛΙΟΥΠΟΛΗ
06/10/2022,ΕΚΤΑΚΤΗ,"Πάντου και Αριστοτέλους",ΚΑΛΛΙΘΕΑ
06/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Aλεξάνδρειας και Γεμίνου",ΑΘΗΝΑ
06/10/2022,ΕΚΤΑΚΤΗ,"Καλυψούς και Σπύρου Λούη",ΚΑΛΛΙΘΕΑ
06/10/2022,ΕΚΤΑΚΤΗ,"28ης Οκτωβρίου και Άγγελου Σικελιανού","ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΡΕΝΤΗΣ"
06/10/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος Μεσογείων και Βύρωνος",ΧΑΛΑΝΔΡΙ
06/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Αριστοτέλους και Παπαζαχαρίου",ΚΑΛΛΙΘΕΑ
06/10/2022,ΕΚΤΑΚΤΗ,"Κυρήνειας και Αργοναυτών",ΑΧΑΡΝΕΣ
06/10/2022,ΕΚΤΑΚΤΗ,"Τατοϊου και Αγίου Φανουρίου",ΜΕΤΑΜΟΡΦΩΣΗ
06/10/2022,ΕΚΤΑΚΤΗ,"Ανεξαρτησίας και Μάρνη",ΑΘΗΝΑ
06/10/2022,ΕΚΤΑΚΤΗ,"Βουρβούλη και Φαλήρου",ΚΟΚΚΙΝΙΑ
06/10/2022,ΕΚΤΑΚΤΗ,"Μιαούλη και Ελ.Βενιζέλου",ΔΡΑΠΕΤΣΩΝΑ
07/10/2022,ΕΚΤΑΚΤΗ,"Αγίου Κωνσταντίνου και Μενάνδρου",ΑΘΗΝΑ
07/10/2022,ΕΚΤΑΚΤΗ,"Αναστάσεως και Απόλλωνος",ΗΛΙΟΥΠΟΛΗ
07/10/2022,ΕΚΤΑΚΤΗ,"Σοφοκλέους και Υδρας",ΧΑΛΑΝΔΡΙ
07/10/2022,ΕΚΤΑΚΤΗ,"Πινδάρου και Γκιώνας",ΗΛΙΟΥΠΟΛΗ
07/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ξενοφώντος και Ναυαρίνου",ΚΑΛΛΙΘΕΑ
07/10/2022,ΕΚΤΑΚΤΗ,"Μεγ. Αλεξάνδρου και Αθ. Διάκου",ΣΑΛΑΜΙΝΑ
07/10/2022,ΕΚΤΑΚΤΗ,"Γρ. Αυξεντίου και Κλείτου",ΖΩΓΡΑΦΟΣ
07/10/2022,ΕΚΤΑΚΤΗ,"Δερβενακίων και Αθ. Διάκου",ΚΟΡΥΔΑΛΛΟΣ
07/10/2022,ΕΚΤΑΚΤΗ,"Ανεξαρτησίας και Μακαρίου",ΖΕΦΥΡΙ
07/10/2022,ΕΚΤΑΚΤΗ,"Κνωσού και Παπαφλέσσα","Π. ΠΕΝΤΕΛΗ"
07/10/2022,ΕΚΤΑΚΤΗ,"Αναπαύσεως και Παναγιάς Τήνου",ΑΧΑΡΝΕΣ
08/10/2022,ΕΚΤΑΚΤΗ,"Φιλαδελφείας και Ατταλείας",ΝΙΚΑΙΑ
08/10/2022,ΕΚΤΑΚΤΗ,"Κέας και Πλουτάρχου",ΧΑΛΑΝΔΡΙ
08/10/2022,ΕΚΤΑΚΤΗ,"Δάφνης και Χρυσανθέμων",ΨΥΧΙΚΟ
08/10/2022,ΕΚΤΑΚΤΗ,"Νικηφόρου και Ιεροθέου",ΑΘΗΝΑ
08/10/2022,ΕΚΤΑΚΤΗ,"Γκιώνας και Φωτομάρα",ΗΛΙΟΥΠΟΛΗ
08/10/2022,ΕΚΤΑΚΤΗ,"ΤΕΡΨΙΘΕΑΣ &  ΜΟΥΣΩΝ",ΜΕΛΙΣΣΙΑ
08/10/2022,ΕΚΤΑΚΤΗ,"ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ ΛΕΩΦ. &  ΔΑΜΒΕΡΓΗ",ΑΘΗΝΑ
08/10/2022,ΕΚΤΑΚΤΗ,"ΠΑΝΤΟΥ ΑΛΕΞΑΝΔΡΟΥ &  ΑΡΙΣΤΟΤΕΛΟΥΣ",ΚΑΛΛΙΘΕΑ
08/10/2022,ΕΚΤΑΚΤΗ,"ΑΝΕΞΑΡΤΗΣΙΑΣ &  ΒΟΝΙΤΣΗΣ",ΖΕΦΥΡΙ
08/10/2022,ΕΚΤΑΚΤΗ,"Κασταμονής και Ρόδων",ΑΛΣΟΥΠΟΛΗ
08/10/2022,ΕΚΤΑΚΤΗ,"Μαιάνδρου και Αίνου","Ν. ΙΩΝΙΑ"
09/10/2022,ΕΚΤΑΚΤΗ,"Κίμωνος και Καραϊσκάκη",ΕΛΕΥΣΙΝΑ
09/10/2022,ΕΚΤΑΚΤΗ,"Κυλλήνης και Λεωφ. Πατριάρχου Γρηγορίου Ε'",ΗΛΙΟΥΠΟΛΗ
09/10/2022,ΕΚΤΑΚΤΗ,"Παπαφλέσσα και  Αθ. Διάκου",ΚΟΡΥΔΑΛΛΟΣ
09/10/2022,ΕΚΤΑΚΤΗ,"Λύκωνος και Ευαγγελικής Σχολής","ΑΓ. ΑΡΤΕΜΙΟΣ"
09/10/2022,ΕΚΤΑΚΤΗ,"Αριστοφάνους και Αγ. Ιωάννη Θεολόγου",ΧΟΛΑΡΓΟΣ
09/10/2022,ΕΚΤΑΚΤΗ,"Αγ. Ειρήνης (πλησίον γημέδου Μαγούλας)",ΜΑΓΟΥΛΑ
09/10/2022,ΕΚΤΑΚΤΗ,"Μακεδονίας και Επιδαύρου","ΝΕΑ ΠΕΝΤΕΛΗ"
09/10/2022,ΕΚΤΑΚΤΗ,"Ευελπίδων και Μουστοξύδη",ΑΘΗΝΑ
10/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ξενοφώντος και Πεισιστράτου",ΚΑΛΛΙΘΕΑ
10/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Φραγκούδη και Παπαζαχαρίου",ΚΑΛΛΙΘΕΑ
10/10/2022,ΕΚΤΑΚΤΗ,"Μουσούρου και Στίλπωνος",ΑΘΗΝΑ
10/10/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος Ανδρέα Παπανδρέου και Στεφάνου Σαράφη",ΗΛΙΟΥΠΟΛΗ
10/10/2022,ΕΚΤΑΚΤΗ,"Ζερβού και Σμολένσκυ","Ν. ΦΑΛΗΡΟ"
10/10/2022,ΕΚΤΑΚΤΗ,"Παπαρρηγοπούλου και Σαμαρά",ΨΥΧΙΚΟ
10/10/2022,ΕΚΤΑΚΤΗ,"Θεμιστοκλέους και Αγ.Βαρβάρας",ΑΜΦΙΘΕΑ
10/10/2022,ΕΚΤΑΚΤΗ,"Κολοκοτρώνη και Μπότσαρη,  ΝΤΟΥΝΗ",ΣΑΛΑΜΙΝΑ
10/10/2022,ΕΚΤΑΚΤΗ,"Ανδρέα Δημητρίου και Βιθυνίας",ΚΑΛΟΓΡΕΖΑ
11/10/2022,ΕΚΤΑΚΤΗ,"Βυζαντιου και Προποντιδος",ΓΛΥΦΑΔΑ
11/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Σαρανταπόρου και Πρεβέζης(Πανόραμα)",ΒΟΥΛΑ
11/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Μαραθωνοδρόμων & Χατζοπούλου",ΚΑΛΛΙΘΕΑ
11/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ταξιαρχών & Ρήγα Φεραίου",ΔΡΑΠΕΤΣΩΝΑ
11/10/2022,ΕΚΤΑΚΤΗ,"Λεωφ. Σαλαμινομάχων & Αρετής",ΣΑΛΑΜΙΝΑ
11/10/2022,ΕΚΤΑΚΤΗ,"Καλλισθένους και Αγχιάλου","ΝΕΑ ΙΩΝΙΑ"
11/10/2022,ΕΚΤΑΚΤΗ,"Σμύρνης και Πλαταιών",ΑΧΑΡΝΕΣ
11/10/2022,ΕΚΤΑΚΤΗ,"Προύσης και Αδριανουπόλεως",ΑΙΓΑΛΕΩ
11/10/2022,ΕΚΤΑΚΤΗ,"Αριστοτέλους και Αίνου","Ν. ΙΩΝΙΑ"
11/10/2022,ΕΚΤΑΚΤΗ,"Πεσμαζόγλου και Αθαν.Διάκου","ΚΑΤΩ ΚΗΦΙΣΙΑ"
11/10/2022,ΕΚΤΑΚΤΗ,"Μαρκορά και Αγ. Ελευθερίου","Ν. ΖΩΗ"
11/10/2022,ΕΚΤΑΚΤΗ,"Λιοσίων και Νέας Ζωής",ΑΧΑΡΝΕΣ
11/10/2022,ΕΚΤΑΚΤΗ,"Κοραή και Αγ.Τριάδος, ΑΓ.ΓΕΩΡΓΙΟΣ","Ν. ΖΩΗ"
12/10/2022,ΕΚΤΑΚΤΗ,"Καλπακίου και Αγίου Σπυρίδωνος",ΑΙΓΑΛΕΩ
12/10/2022,ΕΚΤΑΚΤΗ,"Χρυσάφη και Διαγόρα (Επηρεάζει και Άγιο Δημήτριο)",ΗΛΙΟΥΠΟΛΗ
12/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ναυαρίνου και Ναυάρχου Βότση",ΚΑΛΛΙΘΕΑ
12/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Μαραθωνοδρόμων και Χατζοπούλου",ΚΑΛΛΙΘΕΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Ευκαρίου και Καΐρη Θεωφίλου","Ν. ΣΜΥΡΝΗ Π"
12/10/2022,ΕΚΤΑΚΤΗ,"Γλαύκωνος και Ανδροσθένους",ΑΘΗΝΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Ηρακλειδών και Κλεισόβης",ΚΑΛΛΙΠΟΛΗ
12/10/2022,ΕΚΤΑΚΤΗ,"Τζουμαγιάς και Πέλοπος",ΠΕΡΙΣΤΕΡΙ
12/10/2022,ΕΚΤΑΚΤΗ,"Θάσου και Καραϊσκάκη (Βασιλικά)",ΣΑΛΑΜΙΝΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Μαραθωνομάχων και Κεφαλληνίας (Μπλε Λιμανάκι)",ΣΑΛΑΜΙΝΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Αφροδίτης και Φιλοθέης",ΗΡΑΚΛΕΙΟ
12/10/2022,ΕΚΤΑΚΤΗ,"Δεληγιάννη και Σπάρτης",ΜΕΛΙΣΣΙΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Σοφοκλή Βενιζέλου και Θράκης",ΠΕΡΑΜΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Καζαντζάκη και Κοιμήσεως Θεοτόκου ΜΠΛΕ ΛΙΜΑΝΑΚΙ",ΣΑΛΑΜΙΝΑ
12/10/2022,ΕΚΤΑΚΤΗ,"Ρέας και Πέτα, ΟΡΙΑ ΜΕ ΠΕΤΡΟΥΠΟΛΗ",ΚΑΜΑΤΕΡΟ
12/10/2022,ΕΚΤΑΚΤΗ,"Βοσπόρου και Φρυγίας","Ν. ΣΜΥΡΝΗ Α"
13/10/2022,ΕΚΤΑΚΤΗ,"Αγίου Γεωργίου και Βύρωνος",ΜΑΡΟΥΣΙ
13/10/2022,ΕΚΤΑΚΤΗ,"Θήρας και Δάσους",ΚΗΦΙΣΙΑ
13/10/2022,ΕΚΤΑΚΤΗ,"17ης Νοεμβρίου 1973 και Ακροπόλεως",ΑΛΙΜΟΣ
13/10/2022,ΕΚΤΑΚΤΗ,"Μαραθονοδρόμων και Μαντίκα",ΚΑΛΛΙΘΕΑ
13/10/2022,ΕΚΤΑΚΤΗ,"Παπαδημητρίου και Σωκράτους",ΑΧΑΡΝΕΣ
13/10/2022,ΕΚΤΑΚΤΗ,"Παρίτση και Σεφέρη","Ν. ΨΥΧΙΚΟ"
13/10/2022,ΕΚΤΑΚΤΗ,"Κοραή και Κανάρη",ΚΕΡΑΤΣΙΝΙ
13/10/2022,ΕΚΤΑΚΤΗ,"Σοφοκλέους και Μενάνδρου",ΑΘΗΝΑ
13/10/2022,ΕΚΤΑΚΤΗ,"Καλαμών και Αγίου Κωνσταντίνου",ΣΑΛΑΜΙΝΑ
13/10/2022,ΕΚΤΑΚΤΗ,"Νικοσθένους 14  και Αριστοξένου",ΑΘΗΝΑ
13/10/2022,ΕΚΤΑΚΤΗ,"Γλαύκης και Παπανικολή",ΧΑΛΑΝΔΡΙ
14/10/2022,ΕΚΤΑΚΤΗ,"Αίαντος και Κρήτης ΠΑΡΑΛΙΑ ΑΙΑΣ ΚΛΑΜΠ",ΣΑΛΑΜΙΝΑ
14/10/2022,ΕΚΤΑΚΤΗ,"Αγ. Σπυρίδωνος και Ρίμινι",ΑΙΓΑΛΕΩ
14/10/2022,ΕΚΤΑΚΤΗ,"Δαρειώτου και Νικοτσάρα",ΚΗΦΙΣΙΑ
14/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Βασιλικών και Φάωνος",ΑΘΗΝΑ
14/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Τιμοσθένους και Ισαγόρου",ΑΘΗΝΑ
14/10/2022,ΕΚΤΑΚΤΗ,"Θήρας 10",ΚΗΦΙΣΙΑ
14/10/2022,ΕΚΤΑΚΤΗ,"Μυκόνου 12",ΧΑΛΑΝΔΡΙ
14/10/2022,ΕΚΤΑΚΤΗ,"Καμάρας και Κωστή Παλαμά",ΨΥΧΙΚΟ
14/10/2022,ΕΚΤΑΚΤΗ,"Πάρσης και Βενιζέλου","Ν. ΙΩΝΙΑ"
14/10/2022,ΕΚΤΑΚΤΗ,"Κομνηνού Διομήδους 8",ΑΛΙΜΟΣ
14/10/2022,ΕΚΤΑΚΤΗ,"Αριστοτέλους και Πιπίνου",ΑΘΗΝΑ
14/10/2022,ΕΚΤΑΚΤΗ,"Αρακύνθου και Μινιάκ",ΑΘΗΝΑ
15/10/2022,ΕΚΤΑΚΤΗ,"Aγίου Σπυρίδωνος και Ρίμινι",ΑΙΓΑΛΕΩ
15/10/2022,ΕΚΤΑΚΤΗ,"Σαβαγηνών και Αιγοσθένων",ΑΘΗΝΑ
15/10/2022,ΕΚΤΑΚΤΗ,"Θυατείρων 2","ΝΕΑ ΙΩΝΙΑ"
15/10/2022,ΕΚΤΑΚΤΗ,"3ης Σεπτεμβρίου και Ιερολοχιτών",ΠΕΡΑΜΑ
15/10/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος  Ομορφοκκλησιάς και Αγίας Ειρήνης",ΓΑΛΑΤΣΙ
15/10/2022,ΕΚΤΑΚΤΗ,"Μπουμπουλίνας και Πλάτωνος",ΠΕΙΡΑΙΑΣ
15/10/2022,ΕΚΤΑΚΤΗ,"Τρικάλων και 2ας Μεραρχίας",ΑΣΤΥΝΟΜΙΚΑ
15/10/2022,ΕΚΤΑΚΤΗ,"Αίαντος και Σπάρτης","Π. ΦΑΛΗΡΟ"
15/10/2022,ΕΚΤΑΚΤΗ,"Πάρνηθος και  τσακώνα",ΨΥΧΙΚΟ
15/10/2022,ΕΚΤΑΚΤΗ,"Μαραθώνος και Κρήτης",ΠΑΛΛΗΝΗ
15/10/2022,ΕΚΤΑΚΤΗ,"Ηρώων Πολυτεχνείου και Αθανασίου Διάκου",ΣΑΛΑΜΙΝΑ
16/10/2022,ΕΚΤΑΚΤΗ,"Ηρώδου Αττικού 33",ΧΑΛΑΝΔΡΙ
16/10/2022,ΕΚΤΑΚΤΗ,"Αμμούδας και Δυρραχίου",ΑΘΗΝΑ
16/10/2022,ΕΚΤΑΚΤΗ,"Πατριάρχου Γρηγορίου Ε' και Επτανήσου.Επηρεάζει Δήμο Μοσχάτου",ΚΑΛΛΙΘΕΑ
16/10/2022,ΕΚΤΑΚΤΗ,"Ζαλόγγου και Κύπρου",ΚΟΡΥΔΑΛΛΟΣ
16/10/2022,ΕΚΤΑΚΤΗ,"Κρήτης και Γέμελου",ΝΙΚΑΙΑ
16/10/2022,ΕΚΤΑΚΤΗ,"Βουλής και Πετράκη",ΑΘΗΝΑ
16/10/2022,ΕΚΤΑΚΤΗ,"Βασ. Αλεξάνδρου και Κρέσνας",ΠΕΡΙΣΤΕΡΙ
16/10/2022,ΕΚΤΑΚΤΗ,"Πεσμαζόγλου και Μπότσαρη Μάρκου",ΚΗΦΙΣΙΑ
16/10/2022,ΕΚΤΑΚΤΗ,"Γρηγορίου Λαμπράκη και Ελευθερίου Βενιζέλου","Ν. ΠΕΡΑΜΟΣ"
16/10/2022,ΕΚΤΑΚΤΗ,"Βουτσινά και  Αναστάσεως",ΠΑΠΑΓΟΣ
16/10/2022,ΕΚΤΑΚΤΗ,"Αγίου Ελευθεριου 114",ΑΠΟΛΛΩΝΟΣ
16/10/2022,ΕΚΤΑΚΤΗ,"Αργοναυτών και Κυρηνείας",ΑΧΑΡΝΕΣ
16/10/2022,ΕΚΤΑΚΤΗ,"Πευκών και Χρυσανθέμων",ΗΡΑΚΛΕΙΟ
17/10/2022,ΕΚΤΑΚΤΗ,"Δημοσθένους και Εθ. Αντιστάσεως",ΑΙΓΑΛΕΩ
17/10/2022,ΕΚΤΑΚΤΗ,"Μεθώνης 18","ΚΑΤΩ ΧΑΛΑΝΔΡΙ"
17/10/2022,ΕΚΤΑΚΤΗ,"Δαμασκίου και Αντιγόνης",ΑΘΗΝΑ
17/10/2022,ΕΚΤΑΚΤΗ,"Κυκλάδων και Επτανήσου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
17/10/2022,ΕΚΤΑΚΤΗ,"Κριεζή και Αποστόλου Παύλου",ΑΣΠΡΟΠΥΡΓΟΣ
17/10/2022,ΕΚΤΑΚΤΗ,"Αγίας Βαρβάρας 8",ΜΕΤΑΜΟΡΦΩΣΗ
17/10/2022,ΕΚΤΑΚΤΗ,"Ειρήνης και Κομηνών",ΜΑΡΟΥΣΙ
17/10/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ναυάρχου Βότση και Ναυαρίνου",ΚΑΛΛΙΘΕΑ
17/10/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος Θρακομακεδόνων 142",ΑΧΑΡΝΕΣ
17/10/2022,ΕΚΤΑΚΤΗ,"Περγάμου 45 και Κρήνης",ΚΑΛΟΓΡΕΖΑ
17/10/2022,ΕΚΤΑΚΤΗ,"Ασπασίας Κιούση και Ερυμάνθου",ΜΕΓΑΡΑ
17/10/2022,ΕΚΤΑΚΤΗ,"Αγίας Σοφίας και Λακωνίας",ΠΕΙΡΑΙΑΣ
17/10/2022,ΕΚΤΑΚΤΗ,"Μιλήτου και Κορυτσάς",ΑΣΠΡΟΠΥΡΓΟΣ
17/10/2022,ΕΚΤΑΚΤΗ,"Αίγλης και Πολύμνιας","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
17/10/2022,ΕΚΤΑΚΤΗ,"Παλαμά Κωστή και Δροσίνη Γεωρ.",ΝΕΑΠΟΛΗ
17/10/2022,ΕΚΤΑΚΤΗ,"Ολύμπου και Λεωφ.Ρέστη",ΣΑΛΑΜΙΝΑ
17/10/2022,ΕΚΤΑΚΤΗ,"Δημ.Πολιορκητού και Στρωμνίτσης",ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ
17/10/2022,ΕΚΤΑΚΤΗ,"Ερμού και Προόδου , ΑΝΩ ΒΟΥΛΑ",ΒΟΥΛΑ
18/10/2022,ΕΚΤΑΚΤΗ,"Kαλλίστης και Βαλτινών",ΑΘΗΝΑ
18/10/2022,ΕΚΤΑΚΤΗ,"Φρύνης και Σαχτούρη",ΧΑΛΑΝΔΡΙ
18/10/2022,ΕΚΤΑΚΤΗ,"Ηρακλέους και Καλυψούς",ΚΑΛΛΙΘΕΑ
18/10/2022,ΕΚΤΑΚΤΗ,"Ασκληπιού και Ναυσικάς","Π. ΦΑΛΗΡΟ"
18/10/2022,ΕΚΤΑΚΤΗ,"Ροδίτη & Γαλαξιδίου",ΑΙΞΩΝΗ
18/10/2022,ΕΚΤΑΚΤΗ,"Ευαγγελιστρίας & Καλαβρύτων",ΑΣΠΡΟΠΥΡΓΟΣ
18/10/2022,ΕΚΤΑΚΤΗ,"Αφιδνών και Μάνδρας",ΑΧΑΡΝΕΣ
18/10/2022,ΕΚΤΑΚΤΗ,"Εβίβα & Αγίου Νικολάου",ΣΑΛΑΜΙΝΑ
18/10/2022,ΕΚΤΑΚΤΗ,"Πλάτωνος και Κορυτσάς",ΑΛΙΜΟΣ
18/10/2022,ΕΚΤΑΚΤΗ,"Ηρακλείτου και Παπαδημητρίου",ΑΧΑΡΝΕΣ
18/10/2022,ΕΚΤΑΚΤΗ,"Ελευθ.Βενιζέλου και Νέας Φώκαιας",ΧΑΙΔΑΡΙ
