Date,Schedule,Intersection,Area
02/03/2021,ΕΚΤΑΚΤΗ,"Ζαρίφη και Ουράνη",ΦΙΛΟΘΕΗ
02/03/2021,ΕΚΤΑΚΤΗ,"Καλατζάκου και Μήλου","ΑΓ. ΒΑΡΒΑΡΑ"
02/03/2021,ΕΚΤΑΚΤΗ,"Αιγαίου και Συντ. Γιαννούλη",ΧΑΙΔΑΡΙ
02/03/2021,ΕΚΤΑΚΤΗ,"Προύσης και Kυζίκου",ΙΧΘΥΟΣΚΑΛΑ
02/03/2021,ΕΚΤΑΚΤΗ,"Λυκούργου και Ιατρίδου",ΚΑΛΛΙΘΕΑ
02/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Φανής Χαλκιά Καί Μαραθώνιας Διαδρομής(Ολυμπιακό Χωριό)",ΑΧΑΡΝΕΣ
02/03/2021,ΕΚΤΑΚΤΗ,"Κακλαμανάκη Καί Φανής Χαλκιά (Ολυμπιακό Χωριό)",ΑΧΑΡΝΕΣ
02/03/2021,ΕΚΤΑΚΤΗ,"Λεωφ.Βουλιαγμένης και Αισχύλου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
02/03/2021,ΕΚΤΑΚΤΗ,"Μαραθώνος και Ανατολής",ΣΑΛΑΜΙΝΑ
02/03/2021,ΕΚΤΑΚΤΗ,"Φαρών και Ακτημόνων",ΑΚΤΗΜΟΝΩΝ
02/03/2021,ΕΚΤΑΚΤΗ,"Καρατάση Τσάμη Καί Παρθενώνος",ΑΘΗΝΑ
02/03/2021,ΕΚΤΑΚΤΗ,"Προέκταση Αγίων Αποστόλων",ΜΕΓΑΡΑ
02/03/2021,ΕΚΤΑΚΤΗ,"Κολοκοτρώνη Καί Μενελάου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
02/03/2021,ΕΚΤΑΚΤΗ,"Ηφαιστίωνος και Παρμενίωνος",ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ
03/03/2021,ΕΚΤΑΚΤΗ,"Αιαντείου και Μπουμπουλίνας",ΑΙΑΝΤΕΙΟ
03/03/2021,ΕΚΤΑΚΤΗ,"Λεωφ. Μαραθωνοδρόμων και Ανθέων",ΨΥΧΙΚΟ
03/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Βώκου και Μητροπέτροβα",ΑΘΗΝΑ
03/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Παρίδη Μιχ. και Παπαχριστοφόρου",ΑΘΗΝΑ
03/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ανακρέοντος και Ξηρογιάννη , Ανακρέοντος και Πιερράκου",ΖΩΓΡΑΦΟΣ
03/03/2021,ΕΚΤΑΚΤΗ,"Καραϊσκάκη και Λεωφ.Τατοίου",ΜΕΤΑΜΟΡΦΩΣΗ
03/03/2021,ΕΚΤΑΚΤΗ,"Ιπποκράτους Καί Επαμεινώνδα","Ν. ΠΕΡΑΜΟΣ"
03/03/2021,ΕΚΤΑΚΤΗ,"Δωδεκανήσου Καί Καυκάσου",ΑΘΗΝΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Σπύρου Τρικούπη και Σαλαμινομάχων",ΠΕΙΡΑΙΑΣ
03/03/2021,ΕΚΤΑΚΤΗ,"Παρμενίωνος και Ολυμπίων",ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ
03/03/2021,ΕΚΤΑΚΤΗ,"Αποστόλου Παύλου Καί Εθν.Αντιστάσεως",ΑΙΓΑΛΕΩ
03/03/2021,ΕΚΤΑΚΤΗ,"Αναξαγόρα και Αριστοφάνους",ΓΛΥΦΑΔΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Αμπελώνων και Ύδρας",ΠΑΛΛΗΝΗ
03/03/2021,ΕΚΤΑΚΤΗ,"Μυστρά και Ναυάρχου Βότση","ΝΕΑ ΙΩΝΙΑ"
03/03/2021,ΕΚΤΑΚΤΗ,"Αραχώβης Καί Κεφαλληνίας",ΚΑΜΙΝΙΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Απολλωνίας και Ερμουπόλεως",ΚΑΜΙΝΙΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Τατοϊου και Παναγή Τσαλδάρη","ΚΑΤΩ ΚΗΦΙΣΙΑ"
03/03/2021,ΕΚΤΑΚΤΗ,"Απολλωνίας Καί Αγραφιώτου",ΚΑΜΙΝΙΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Κέκροπος & Ηλέκτρας",ΚΑΛΛΙΘΕΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Αλών και Κόδρου",ΓΛΥΦΑΔΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Κάλβου Ανδρέα και Βασιλέως Γεωργίου",ΧΑΛΑΝΔΡΙ
03/03/2021,ΕΚΤΑΚΤΗ,"Αγ. Γεωργίου και Ρόδου",ΣΑΛΑΜΙΝΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Λαμπροπούλου και Σίφνου","ΑΓ. ΒΑΡΒΑΡΑ"
03/03/2021,ΕΚΤΑΚΤΗ,"Γράμμου και Κολοκοτρώνη",ΑΡΓΥΡΟΥΠΟΛΗ
03/03/2021,ΕΚΤΑΚΤΗ,"Αραχώβης και Δωδεκανήσου",ΚΑΜΙΝΙΑ
03/03/2021,ΕΚΤΑΚΤΗ,"Κολοκυθά και Βουτένης","ΑΓ. ΒΑΡΒΑΡΑ"
04/03/2021,ΕΚΤΑΚΤΗ,"Προύσης και Μπουμπουλίνας",ΙΧΘΥΟΣΚΑΛΑ
04/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Αγάθου Καί Κανελλοπούλου",ΕΛΕΥΣΙΝΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Μενάνδρου 10",ΑΛΙΜΟΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Βουτένης και Κολοκυθά","ΑΓ. ΒΑΡΒΑΡΑ"
04/03/2021,ΕΚΤΑΚΤΗ,"Καπαδοκίας και Επαμεινώνδα",ΑΙΓΑΛΕΩ
04/03/2021,ΕΚΤΑΚΤΗ,"Παυσιλύπου και Ρέμβης",ΚΗΦΙΣΙΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Πριάμου και Αλ. Φλέμινγκ","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
04/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Γεωργαλά και Παπαχριστοφόρου",ΑΘΗΝΑ
04/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ιαξάρτου και Υφασίου",ΖΩΓΡΑΦΟΣ
04/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Αράδου και Περσεπόλεως",ΖΩΓΡΑΦΟΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Δωδεκανήσου Καί Τριανταφυλλιάς",ΣΑΛΑΜΙΝΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Εφταλιώτη Καί Λαθέας",ΑΧΑΡΝΕΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Παπαναστασίου Καί Πρωτοπαπαδάκη",ΑΘΗΝΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Πέππα Καί Ηρώων Πολυτεχνείου",ΕΛΕΥΣΙΝΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Αλκιβιάδου Καί Φιλελλήνων",ΠΕΙΡΑΙΑΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Κορυτσάς και Κυδωνιών",ΠΑΠΑΓΟΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Δόξας 1821 και Γενναίου Κολοκοτρώνη",ΑΣΠΡΟΠΥΡΓΟΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Καλαβρύτων Καί Κεφαλαρίου",ΑΣΠΡΟΠΥΡΓΟΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Μαύρης Θάλασσας και Καλλιπόλεως",ΑΧΑΡΝΕΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Κιουρκατιώτου Σπύρου και Κύπρου",ΑΧΑΡΝΕΣ
04/03/2021,ΕΚΤΑΚΤΗ,"Πλειάδων Καί Πρωτέως",ΚΗΦΙΣΙΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Λιοσίων και Κυριάκου",ΑΘΗΝΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Καππαδοκίας και Επαμεινώνδα",ΑΙΓΑΛΕΩ
04/03/2021,ΕΚΤΑΚΤΗ,"Δημητρακοπούλου και Στρατηγού Κοντούλη",ΑΘΗΝΑ
04/03/2021,ΕΚΤΑΚΤΗ,"Κύπρου και Αλατσάτων",ΑΙΓΑΛΕΩ
05/03/2021,ΕΚΤΑΚΤΗ,"Θήτα Καί 3η",ΕΛΛΗΝΙΚΟ
05/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Mαικήνα και Μαράτου",ΖΩΓΡΑΦΟΣ
05/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Λοχ. Ξηρογιάννη  και Περίανδρου",ΖΩΓΡΑΦΟΣ
05/03/2021,ΕΚΤΑΚΤΗ,"Δήμητρας και Μοίρα Χρ.",ΜΑΓΟΥΛΑ
05/03/2021,ΕΚΤΑΚΤΗ,"Καζαντζακη Ν. και Στρατηγού Μακρυγιάννη",ΖΩΓΡΑΦΟΣ
05/03/2021,ΕΚΤΑΚΤΗ,"Βενιζέλου Ελ. και Ηρώων Πολυτεχνείου",ΕΛΕΥΣΙΝΑ
05/03/2021,ΕΚΤΑΚΤΗ,"Αριστοτέλους και Αμφίσσης",ΧΟΛΑΡΓΟΣ
05/03/2021,ΕΚΤΑΚΤΗ,"Αλεξίου Έλλης και Λουντεμη Μενέλαου",ΑΣΠΡΟΠΥΡΓΟΣ
05/03/2021,ΕΚΤΑΚΤΗ,"Αγ.Σοφίας και Ελλησπόντου",ΑΘΗΝΑ
05/03/2021,ΕΚΤΑΚΤΗ,"Χαλκοκονδύλη και Κάνιγγος",ΑΘΗΝΑ
05/03/2021,ΕΚΤΑΚΤΗ,"Ιωαννίνων και Ελληνικού Στρατού",ΦΙΛΟΘΕΗ
05/03/2021,ΕΚΤΑΚΤΗ,"Πανίκου Δ. και Αλέξ.Διάκου",ΗΡΑΚΛΕΙΟ
06/03/2021,ΕΚΤΑΚΤΗ,"ΚΑΛΑΜΩΝ & ΚΑΡΥΤΑΙΝΗΣ",ΑΙΓΑΛΕΩ
06/03/2021,ΕΚΤΑΚΤΗ,"ΕΥΑΓΓΕΛΙΣΤΡΙΑΣ &  ΗΠΕΙΡΩΤΩΝ",ΚΑΜΑΤΕΡΟ
06/03/2021,ΕΚΤΑΚΤΗ,"ΣΩΤΗΡΙΟΥ Σ. &  ΑΓΑΘΟΥ Ι.",ΕΛΕΥΣΙΝΑ
06/03/2021,ΕΚΤΑΚΤΗ,"Καραϊσκάκη Καί Κίμωνος",ΕΛΕΥΣΙΝΑ
06/03/2021,ΕΚΤΑΚΤΗ,"Ανακρέωντος Καί Λυκάβου",ΖΩΓΡΑΦΟΣ
06/03/2021,ΕΚΤΑΚΤΗ,"Βροντούς Καί Τερψιχώρης",ΣΑΛΑΜΙΝΑ
06/03/2021,ΕΚΤΑΚΤΗ,"Μαράτου Καί Περιάνδρου",ΖΩΓΡΑΦΟΣ
06/03/2021,ΕΚΤΑΚΤΗ,"Πίνδου Καί Ολύμπου",ΝΙΚΑΙΑ
06/03/2021,ΕΚΤΑΚΤΗ,"Στρατηγού Τσάκαλου Καί Στρατηγού Βελισσαρίου","Ν. ΣΜΥΡΝΗ Π"
06/03/2021,ΕΚΤΑΚΤΗ,"Κατσίμπα Καί Παπαδήμα","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
06/03/2021,ΕΚΤΑΚΤΗ,"Κιουρκατιώτου Καί Καραολή",ΑΧΑΡΝΕΣ
06/03/2021,ΕΚΤΑΚΤΗ,"Κολοκοτρώνη Καί Αγίας Λαύρας",ΠΕΡΑΜΑ
07/03/2021,ΕΚΤΑΚΤΗ,"ΑΓΑΘΟΥ Ι. &  ΑΛΕΞΑΝΔΡΗ ΑΝΤ.",ΕΛΕΥΣΙΝΑ
07/03/2021,ΕΚΤΑΚΤΗ,"Λυδίας και Νεοχωρίου",ΒΥΡΩΝΑ
07/03/2021,ΕΚΤΑΚΤΗ,"Ανακρέοντος Καί Λυκάβου",ΖΩΓΡΑΦΟΣ
07/03/2021,ΕΚΤΑΚΤΗ,"Αντιστράτου Καί Ηούς",ΑΘΗΝΑ
07/03/2021,ΕΚΤΑΚΤΗ,"Λευκωσίας και Μαιάνδρου","Ν. ΙΩΝΙΑ"
08/03/2021,ΕΚΤΑΚΤΗ,"Αχαρνέων Ιππέων και Παλιγγενεσίας",ΑΧΑΡΝΕΣ
08/03/2021,ΕΚΤΑΚΤΗ,"Σπανοβαγγέλη και Περιάνδρου",ΖΩΓΡΑΦΟΣ
08/03/2021,ΕΚΤΑΚΤΗ,"Λευκωσίας και Μοσχοπόλεως",ΠΑΠΑΓΟΣ
08/03/2021,ΕΚΤΑΚΤΗ,"Ξάνθου και Οινόης",ΓΛΥΦΑΔΑ
08/03/2021,ΕΚΤΑΚΤΗ,"Στάση Ισίδωρου και Αδάμ, ΠΛΑΤΩΝΑΣ",ΑΧΑΡΝΕΣ
08/03/2021,ΕΚΤΑΚΤΗ,"Τατοίου και Θεόδ.Δηληγιάννη","ΚΑΤΩ ΚΗΦΙΣΙΑ"
08/03/2021,ΕΚΤΑΚΤΗ,"Αμφικλείας και Βαφειοχωρίου",ΑΘΗΝΑ
08/03/2021,ΕΚΤΑΚΤΗ,"Κόττου και Πάρνηθος",ΜΕΤΑΜΟΡΦΩΣΗ
08/03/2021,ΕΚΤΑΚΤΗ,"Μπουμπουλίνας Καί Μιαούλη",ΣΑΛΑΜΙΝΑ
08/03/2021,ΕΚΤΑΚΤΗ,"Ρέστη Καί Ρούμελης",ΣΑΛΑΜΙΝΑ
08/03/2021,ΕΚΤΑΚΤΗ,"Γρηγορίου Κυδωνιών Καί Σοφούλη","Ν. ΦΙΛΑΔΕΛΦΕΙΑ"
08/03/2021,ΕΚΤΑΚΤΗ,"Δημητρακοπούλου Καί Φαλήρου",ΑΘΗΝΑ
09/03/2021,ΕΚΤΑΚΤΗ,"Τμώλου Καί Φλέμινγκ",ΒΥΡΩΝΑ
09/03/2021,ΕΚΤΑΚΤΗ,"Ζαλόγγου και Κοραή",ΠΟΛΥΔΡΟΣΟ
09/03/2021,ΕΚΤΑΚΤΗ,"Λεονταρίου και Αισχύλου",ΠΑΛΛΗΝΗ
09/03/2021,ΕΚΤΑΚΤΗ,"Ζαλόγγου και Οδυσ.Ανδρούτσου",ΠΟΛΥΔΡΟΣΟ
09/03/2021,ΕΚΤΑΚΤΗ,"Βροντούς και Τερψιχόρης",ΣΑΛΑΜΙΝΑ
09/03/2021,ΕΚΤΑΚΤΗ,"Ανακρέοντος και Ολυμπίας",ΖΩΓΡΑΦΟΣ
09/03/2021,ΕΚΤΑΚΤΗ,"Αφροδίτης και Θησέως",ΒΟΥΛΙΑΓΜΕΝΗ
09/03/2021,ΕΚΤΑΚΤΗ,"Καραϊσκάκη και Καρύστου",ΜΕΤΑΜΟΡΦΩΣΗ
09/03/2021,ΕΚΤΑΚΤΗ,ΠΕΙΣΑΝΔΡΟΥ,ΖΩΓΡΑΦΟΣ
09/03/2021,ΕΚΤΑΚΤΗ,"'Ιλισσού Καί Γαστούνης",ΑΥΛΙΖΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Νικήτα και Ραπτάρχου",ΑΘΗΝΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Τμώλου και Φλέμινγκ",ΒΥΡΩΝΑΣ
10/03/2021,ΕΚΤΑΚΤΗ,"Ντάλιας και Νούφαρων",ΜΕΓΑΡΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Βροντούς και Ανοίξεως",ΑΙΑΝΤΕΙΟ
10/03/2021,ΕΚΤΑΚΤΗ,"Ζωοδόχου Πηγής και Ζωοδόχου Πηγής 1Η ΚΑΘΕΤΟΣ",ΑΣΠΡΟΠΥΡΓΟΣ
10/03/2021,ΕΚΤΑΚΤΗ,"Πλούτωνος και Σαράφη Στεφ.",ΕΛΕΥΣΙΝΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Αναστασάκη και Μπισκίνη",ΖΩΓΡΑΦΟΣ
10/03/2021,ΕΚΤΑΚΤΗ,"Βαφειοχωρίου και Βιθυνίας",ΑΘΗΝΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Κεφαλά και Γούδα",ΑΘΗΝΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Γεωρ. Ζωγράφου και Αναστασάκη",ΖΩΓΡΑΦΟΣ
10/03/2021,ΕΚΤΑΚΤΗ,"Νικηφ.Μανδηλαρά και Σάντα",ΑΣΤΥΝΟΜΙΚΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Γ.Γεννηματά και Μπελογιάννη",ΜΕΛΙΣΣΙΑ
10/03/2021,ΕΚΤΑΚΤΗ,"Γκορυτσάς και Αγ.Ραφαήλ",ΑΣΠΡΟΠΥΡΓΟΣ
10/03/2021,ΕΚΤΑΚΤΗ,"Νεαπόλεως και Εθν.Στέγης","Ν. ΣΜΥΡΝΗ Α"
10/03/2021,ΕΚΤΑΚΤΗ,"Λεωφ.Συγγρού και Δημοσθένους και Λεωφ.Αμφιθέας","Ν. ΣΜΥΡΝΗ Π"
10/03/2021,ΕΚΤΑΚΤΗ,"Πρεβέζης και Λυκοβρύσεως",ΛΥΚΟΒΡΥΣΗ
10/03/2021,ΕΚΤΑΚΤΗ,"Μιαούλη Καί Γούναρη",ΚΑΜΑΤΕΡΟ
11/03/2021,ΕΚΤΑΚΤΗ,"Ρήγα Φεραίου Καί Φλέμινγκ",ΚΕΡΑΤΣΙΝΙ
11/03/2021,ΕΚΤΑΚΤΗ,"Ζάππα Καί Οιτύλου",ΚΑΜΑΤΕΡΟ
11/03/2021,ΕΚΤΑΚΤΗ,"Μεγάλου Αλεξάνδρου και Λεωφόρο Συγγρού","Ν. ΣΜΥΡΝΗ Π"
11/03/2021,ΕΚΤΑΚΤΗ,"Αβύδου και Σπανοβαγγέλη",ΖΩΓΡΑΦΟΣ
11/03/2021,ΕΚΤΑΚΤΗ,"Κερασιάς και Δωριέων","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
11/03/2021,ΕΚΤΑΚΤΗ,"Ελευθερίας και Θερμοπυλών",ΧΑΙΔΑΡΙ
11/03/2021,ΕΚΤΑΚΤΗ,"25ης Μαρτίου και Δωδεκανήσου","ΑΝΩ ΚΗΦΙΣΙΑ"
11/03/2021,ΕΚΤΑΚΤΗ,"Πεντέλης και Βυζαντίου",ΠΑΛΛΗΝΗ
11/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Χρυσουπόλεως και Βιθυνίας και Κων. Τσαλδάρη, ΝΕΑ ΚΥΨΕΛΗ, ΠΟΛΥΓΩΝΟ",ΑΘΗΝΑ
11/03/2021,ΕΚΤΑΚΤΗ,"3ης Σεπτεμβρίου και Ιερολοχιτών",ΠΕΡΑΜΑ
11/03/2021,ΕΚΤΑΚΤΗ,"Κρίνων και Παπαναστασίου και Ν.Πλαστήρα",ΖΩΓΡΑΦΟΣ
11/03/2021,ΕΚΤΑΚΤΗ,"Παραδείσου και Σύρου","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
11/03/2021,ΕΚΤΑΚΤΗ,"Σκόπα και Άρεως",ΗΛΙΟΥΠΟΛΗ
11/03/2021,ΕΚΤΑΚΤΗ,"Νιρβάνα και Κεφαλληνίας","ΚΑΤΩ ΧΑΛΑΝΔΡΙ"
11/03/2021,ΕΚΤΑΚΤΗ,"Αναγεννήσεως και Διλόφου",ΜΕΤΑΜΟΡΦΩΣΗ
11/03/2021,ΕΚΤΑΚΤΗ,"Αγίας Σοφίας Καί Κερκύρας",ΒΥΡΩΝΑ
11/03/2021,ΕΚΤΑΚΤΗ,"Συνταγματάρχου Δαβάκη Καί Εθνάρχου Μακαρίου",ΑΙΓΑΛΕΩ
11/03/2021,ΕΚΤΑΚΤΗ,"Γληνού Καί Παλαιολόγου",ΗΛΙΟΥΠΟΛΗ
11/03/2021,ΕΚΤΑΚΤΗ,"Πάρνηθος Καί Κόττου",ΜΕΤΑΜΟΡΦΩΣΗ
12/03/2021,ΕΚΤΑΚΤΗ,"Αγ.Κυριακής και Ζωοδόχου Πηγής",ΠΑΛΟΥΚΙΑ
12/03/2021,ΕΚΤΑΚΤΗ,"Λεωφόρος Κωνσταντίνου Τσαλδάρη και Βιθυνίας",ΑΘΗΝΑ
12/03/2021,ΕΚΤΑΚΤΗ,"Λεωφόρος Σοφοκλή Βενιζέλουκαι Θαλή",ΗΛΙΟΥΠΟΛΗ
12/03/2021,ΕΚΤΑΚΤΗ,"Κερασίας και Διοικητικού Συμβουλίου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
12/03/2021,ΕΚΤΑΚΤΗ,"Πριάμου και Φλέμινγκ","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
12/03/2021,ΕΚΤΑΚΤΗ,"Κολωνίας και Αγνώστων Μαρτύρων","Ν. ΣΜΥΡΝΗ Π"
12/03/2021,ΕΚΤΑΚΤΗ,"Σουλίου και Ζέρβα","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
12/03/2021,ΕΚΤΑΚΤΗ,"Λεωφόρος Ελευθερίου Βενιζέλου και Λεωφόρπς Αλέκου Παναγούλη",ΗΛΙΟΥΠΟΛΗ
12/03/2021,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ελικώνος και Πατριάρχου Γρηγορίου Ε'",ΗΛΙΟΥΠΟΛΗ
12/03/2021,ΕΚΤΑΚΤΗ,"Ακτή Δηλαβέρη και Πανουργιά",ΚΑΣΤΕΛΛΑ
12/03/2021,ΕΚΤΑΚΤΗ,"Κεραμεικού και Λεωνίδου (Δοκιμές Συστημάτων)",ΑΘΗΝΑ
12/03/2021,ΕΚΤΑΚΤΗ,"Παγκάλου και Παύλου Μελά",ΑΧΑΡΝΕΣ
12/03/2021,ΕΚΤΑΚΤΗ,"Χαριλάου Τρικούπη και Σουλίου",ΕΛΕΥΣΙΝΑ
12/03/2021,ΕΚΤΑΚΤΗ,"Εθνικής Αμύνης και Ξανθίππου",ΠΑΠΑΓΟΣ
12/03/2021,ΕΚΤΑΚΤΗ,"Μεσσηνίας Καί Δημοκρίτου",ΜΕΤΑΜΟΡΦΩΣΗ
12/03/2021,ΕΚΤΑΚΤΗ,"Σοφοκλέους Καί Ηλέκτρας",ΚΑΛΛΙΘΕΑ
12/03/2021,ΕΚΤΑΚΤΗ,"Ποσειδώνος Καί Ερατούς",ΗΛΙΟΥΠΟΛΗ
12/03/2021,ΕΚΤΑΚΤΗ,"Καφαντάρη Καί Μεταξά","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
13/03/2021,ΕΚΤΑΚΤΗ,"Λεωφόρος Ιωνίας και Δεληγιώργη",ΑΛΙΜΟΣ
13/03/2021,ΕΚΤΑΚΤΗ,"Λεωνίδου και Θερμοπυλών",ΑΘΗΝΑ
13/03/2021,ΕΚΤΑΚΤΗ,"Ιπποκρήνης και Κοκκινοπούλου",ΓΟΥΔΙ
13/03/2021,ΕΚΤΑΚΤΗ,"Σαράφη και Παλαμηδίου",ΑΣΠΡΟΠΥΡΓΟΣ
13/03/2021,ΕΚΤΑΚΤΗ,"Λεωνιδου και Σαλαμίνος",ΑΘΗΝΑ
13/03/2021,ΕΚΤΑΚΤΗ,"Τριών Ιεραρχών και Κηφισοδότου",ΑΘΗΝΑ
14/03/2021,ΕΚΤΑΚΤΗ,"Λεωφόρου Συγγρού και Λεωφόρου Αμφιθέας","ΝΕΑ ΣΜΥΡΝΗ"
14/03/2021,ΕΚΤΑΚΤΗ,"Διακρίας και Θ. Υπολοχαγού Καββαθά",ΖΩΓΡΑΦΟΣ
14/03/2021,ΕΚΤΑΚΤΗ,"Λεωφόρος Αμφιθέας και Υμηττού",ΑΜΦΙΘΕΑ
14/03/2021,ΕΚΤΑΚΤΗ,"Ροδοδάφνης και Χρυσανθέμων",ΠΟΛΥΔΡΟΣΟ
14/03/2021,ΕΚΤΑΚΤΗ,"Παπασκρέκα και Θεμ. Σοφούλη","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ"
14/03/2021,ΕΚΤΑΚΤΗ,"Κύπρου και Σπ. Κιουρκατιώτου",ΑΧΑΡΝΕΣ
14/03/2021,ΕΚΤΑΚΤΗ,"Βιλτανιώτη και Χατζοπούλου",ΚΗΦΙΣΙΑ
14/03/2021,ΕΚΤΑΚΤΗ,"Καλυφτάκη και Παλλήνης",ΚΗΦΙΣΙΑ
14/03/2021,ΕΚΤΑΚΤΗ,"Α. Λαζαράκη και Δούσμανη",ΓΛΥΦΑΔΑ
14/03/2021,ΕΚΤΑΚΤΗ,"Πατρριάρχου Γρηγορίου Ε' και Ερμού",ΒΥΡΩΝΑΣ
14/03/2021,ΕΚΤΑΚΤΗ,"Ψαρών και Μαιζώνος",ΑΘΗΝΑ
